South Georgia Pecan Company,2220 East Hill Avenue,Valdosta,31601,30.842897,-83.246577,Synthetic Minor,Pecan Shell Processing
Advanced Disposal Services Evergreen Landfill,3163 Wetherington Lane,Valdosta,31601,30.82416,-83.35969,Title V,Municipal Solid Waste Landfill
Robert Cates Collision Center,3026 US Hwy 41 South,Valdosta,31601,30.77472,-83.23129,Minor,Automotive Painting And Refinishing
Folsom's Body Shop,321 E Gordon St.,Valdosta,31601,30.8406,-83.2783,Minor,Automotive Painting And Refinishing
Prestige Auto & Body Shop Inc.,4534 North Valdosta Rd.,Valdosta,31602,30.89548,-83.35013,Minor,Automotive Painting And Refinishing
Langdale Ford,215 W. Magnolia St.,Valdosta,31601,30.83358,-83.28208,Minor,Automotive Painting And Refinishing
Thomas Collision Center,1505 Maxine Ave.,Valdosta,31601,30.8307,-83.3114,Minor,Automotive Painting And Refinishing
Tomlinson Body Shop,800 S Church St,Hahira,31632,30.9831,-83.3682,Minor,Automotive Painting And Refinishing
BIO ENERGY (GEORGIA II) LLC,2995 Wetherington Lane,Valdosta,31601,30.8149,-83.3626,Title V,Landfill Gas Fueled Power Generation Plant
Koyo Bearings USA LLC,615 Torrington Drive,Dahlonega,30533,34.531063,-84.005399,Minor,Needle Bearing Mfg
Vulcan Construction Materials LLC. - Dahlonega II Quarry,983 Red Oak Flats Rd,Dahlonega,30533,34.48306,-83.9358,Synthetic Minor,Granite Quarry
Lafarge Building Mate,1384 Lumpkin County Pkwy,Dahlonega,30533,34.428764,-83.982855,Permit By Rule,Readymix Concrete Plant
Thomas Concrete of Georgia Inc.,236 Aggregate Ln,Dahlonega,30533,34.53236,-83.985008,Permit By Rule,Ready Mix Concrete Plt
Matthews C W Contracting Co Plt 11,1149 Red Oak Flats Rd,Dahlonega,30533,34.47834,-83.942018,Synthetic Minor,Drum Mix Asphalt W/Bh
Norrell Paint & Body Shop,513 Johnnie Collins Way,Dahlonega,30533,34.56589,-84.01694,Minor,Automotive Painting And Refinishing
Vulcan Construction Materials LLC - Dahlonega RM,1151 Red Oak Flats Road,Dahlonega,30533,34.47632,-83.94415,Permit By Rule,Ready Mix Concrete Batch Plant
Thomson Construction Supply Co,101 Ansley Drive,Thomson,30824,33.461693,-82.511202,Minor,Ready Mix Concrete
HP Pelzer Inc.,1884 Warrenton Hwy,Thomson,30824,33.448458,-82.53755,Title V,Molded Cotton Fiber Automotive Components
Giw Industries Inc.,968 Ferrous Road Ne,Thomson,30824,33.490063,-82.502031,Minor,Grey Iron Foundry
Milliken & Co Kingsley Plant,2598 Washington Road,Thomson,30824,33.527647,-82.505201,Synthetic Minor,Synthetic Fabrics
Shaw Industries Group Plant 22,1900 Warrenton Highway,Thomson,30284,33.470539,-82.504799,Synthetic Minor,Yarn Mfg W/ 3096 Boiler
Southeastern Primary Minerals - Dearing Plant,4800 Augusta Highway SE,Dearing,30808,33.412399,-82.379246,Minor,Kaolin Clay Processing Plant
Thomson Motor Center,2158 Washington Rd.,Thomson,30824,33.5148,-82.50265,Minor,Automotive Painting And Refinishing
Jimmy & Dena's Body Shop,146 E. Hill St.,Thomson,30824,33.46319,-82.49914,Minor,Auto Collision & Repair
Hoover Treated Wood Products,154 Wire Rd,Thomson,30824,33.44947,-82.53338,Minor,Wood Treatment Facility
Cushman Paint and Body Inc.,715 Augusta Road,Thomson,30824,33.4623,-82.48901,Minor,Auto Body Shop
Sea Garden Seafoods Inc,Ga 99 & Crs 57-58,Valona,31332,31.47854,-81.343925,Minor,Sea Food Processor
Lee McCurdy Construction LLC,7479 Shellman Bluff Rd NE,Darien,31331,31.575588,-81.32859,Synthetic Minor,Waste Wood Products Generated From Land-Cleaning Activities
International Paper - Flint River Mill,2449 Stagecoach Rd,Oglethorpe,31068,32.293831,-84.060791,Title V,Bleached Kraft Pulp Mill
Tyson Farms Inc. - Oglethorpe Feed Mill,4949 Georgia Hwy 90 W,Oglethorpe,31068,32.293831,-84.060791,Synthetic Minor,Poultry Feed Mill
Owen Paint & Body Inc.,121 Drayton Alley,Montezuma,31063,32.30498,-84.02756,Minor,Automotive Painting And Refinishing
TRANSCONTINENTAL GAS PIPE LINE CO.,117 Winns Lake Road,Comer,30629,34.149443,-83.136127,Title V,Natural Gas Pipeline Compressor Station
Design Woodwork,712 Sawdust Rd.,Hull,30646,34.014759,-83.293938,Permit By Rule,Wood Furniture Mfg
Columbia Farms of Georgia Inc.,55 Cooper road,Comer,30629,34.054451,-83.089955,Minor,Animal Feed Mill
GRP Madison Renewable Energy Facility LLC,268 Office Drive,Colbert,30628,34.0406,-83.193,Title V,Biomass Power Plant
SMI Composites LLC,45 Madico Dr,Comer,30629,34.09049,-83.15384,Permit By Rule,Platic Composite Manufuacturing
Covia Holdings Corporation - Junction City,1333 Sandpit Rd.,Mauk,31058,32.666,-83.426102,Synthetic Minor,Sand Processing
Oakcrest Lumber Inc,3287 State Highway 41,Buena Vista,31803,32.320381,-84.517532,Minor,Lumber Mill
Morgan Furniture Manu,1901 White House Pkwy,Warm Spring,31830,32.866612,-84.683992,Permit By Rule,Wood Furniture Mfg
Turkey Run Municipal Solid Waste Landfill,7144 Lone Oak Road,Hogansville,30230,33.184459,-84.955235,Title V,Municipal Solid Waste Landfill
Eccomelt LLC,101 Delano Drive,Manchester,31816,32.86155,-84.59814,Minor,Recycling Aluminum Facility
Mando Georgia Casting Facility,1136 Meriwether Park Drive and 955 Meriwether Park Drive,Hogansville,30230,33.169079,-84.857869,Synthetic Minor,Ductile Iron Foundry And Maching Plant
Ennis - Flint Inc. - Manchester,1001 Nebula Road,Manchester,31816,32.85246,-84.63379,Minor,Paint Manufacturing
Crawford Grading & Pipeline Inc,212 South Main St,Luthersville,30251,33.19613,-84.74178,Synthetic Minor,Air Curtain Incinerator Destructor
Birdsong Peanut Company,608 E. Main St.,Colquitt,31737,31.172337,-84.721048,Synthetic Minor,Peanut Shelling Plant
Miller County Gin Co,2170 Bellview Road,Colquitt,31737,31.17119,-84.733475,Minor,Cotton Gin
Golden Peanut Company LLC,42 North Ellis St.,Camilla,31730,31.234508,-84.20506,Minor,Peanut Seed Treating
Central States Enterprises Inc,300 Industrial Blvd.,Camilla,31730,31.225606,-84.197539,Minor,Prepared Feeds
Hopeful Peanut & Mill,2626 GA Highway 97,Camilla,31730,31.2311,-84.210449,Minor,Peanut Clean And Dry Plt
Equity Group Georgia Division LLC,7220 Highway 19,Camilla,31730,31.2311,-84.210449,Minor,The Facility Slaughters And Processes Poultry At This Processing Plant
Camilla Feed Mill - Keystone Foods LLC,330 Industrial Blvd,Camilla,31730,31.225434,-84.197539,Minor,Poultry Feed Manufacturing Facility
Balfour Pole Company LLC,8479 US Hwy 19 South,Baconton,31716,31.324033,-84.173334,Synthetic Minor,Wooden Pole Manufactruing Facility
Pinecliff Planters Cotton Gin LLC,7571 Pinecliff Rd,Camilla,31730,31.242159,-84.300053,Permit By Rule,Cotton Gin
Pelham Variety Works,221 Blythe St.,Pelham,31779,31.125716,-84.154125,Permit By Rule,Wood Furniture Mfg
Quail Run Cabinets &,4302 Ridge Rd,Pelham,31779,31.072714,-84.226682,Permit By Rule,Wood Furniture Mfg
SOWEGA POWER LLC,2237 Hatcher Hill Rd,Baconton,31716,31.387867,-84.087704,Title V,The Operation Of A Natural Gas Fired Power Plant
BACONTON POWER LLC,2237 Hatcher Hill Rd,Baconton,31716,31.387867,-84.087704,Title V,Operation Of A Natural Gas Fired Power Plant
Balfour Pole,8479 US Highway 19,Baconton,31716,31.323102,-84.173505,Minor,Wood-Fired Boiler
Flint Hills Resources Camilla LLC,4433 Lewis B. Collins Rd,Pelham,31779,31.2311,-84.210449,Title V,Fuel Grade Ethanol Mfg
The Southern Gin Company Inc,2635 Us Hwy 19,Pelham,31779,31.144058,-84.141081,Permit By Rule,Cotton Ginning
Pelham Paint & Body Shop Inc.,372 Glausier St. N.E.,Pelham,31779,31.13562,-84.14823,Minor,Auto Collision & Repair
Powell Paint & Body Shop Inc.,10 E. Oakland Ave.,Camilla,31730,31.23274,-84.2083,Minor,Auto Collision & Repair
Riggins Paint & Body Shop,229 Cherry St.,Sale City,31784,31.25866,-84.01997,Minor,Automotive Painting And Refinishing
Golden Peanut Company Pelham Procurement Division,194 Nelson Street,Pelham,31779,31.12969,-84.15431,Minor,Procurement Division
Golden Peanut Company - Camilla Procurement Division,42 N Ellis St,Camilla,31730,31.23532,-84.20724,Minor,Peanut Procurement Facility
Earthman Georgia LLC,8479 US Highway 19 S,Baconton,31716,31.379623,-84.161017,Synthetic Minor,Spent Yeast Processing
Golden Peanut and Tree Nuts Company LLC,2679 River Rd,Camilla,31730,31.16729,-84.392929,Minor,Peanut Storage
Golden Peanut and Tree Nut Company - Camilla Pecan,275 Industrial Blvd,Camilla,31730,31.218154,-84.195692,Minor,Pecan Facility
Florida Rock Industries Inc. - Macon Quarry,3582 Pea Ridge Rd.,Juliette,31046,32.840538,-83.632538,Synthetic Minor,Aggregate Quarry
GA POWER CO. - PLANT SCHERER,10986 Georgia Highway 87,Juliette,31046,33.0613,-83.8066,Title V,Steam Electric Utility
Blue Circle Williams Brothers,7651 Hawkinsville Rd,Macon,31203,32.706633,-83.643479,Minor,Ready Mix Concrete
Hanson Aggregates LLC - Monroe County Quarry,4956 Highway 41 South,Bolingbroke,31004,32.948521,-83.801811,Synthetic Minor,Granite Quarry
Southern Forest Industries,3794 Hwy 41 South,Smarr,31086,32.985439,-83.881989,Minor,Sawmill
Perdue Foods LLC,133 Industrial Park Court,Forsyth,31029,33.034931,-83.938469,Synthetic Minor,Animal Feed Mill
Smarr Energy Facility,1077 Rumble Road,Smarr,31086,32.991712,-83.843131,Title V,Peak Power Generation
BORAL MATERIAL TECHNOLOGIES - PLANT SCHERER,10986 Georgia Highway 87,Juliette,31046,33.077262,-83.784348,Title V,Fly Ash Handling Facility
Floyd's Paint & Body Shop Inc.,198 Harold G. Clarke Parkway,Forsyth,31029,33.0271,-83.91753,Minor,Automotive Painting And Refinishing
Floyd's Paint & Body Shop Inc.,198 Harold G. Clarke Pkwy.,Forsyth,31029,33.0271,-83.91753,Minor,Auto Collision & Repair
Dallas Collision,1126 Marietta Hwy.,Dallas,30157,33.91599,-84.7709,Minor,Auto Collision & Repair
Tommy Campbell's Collision Center Inc.,6209 Hwy 41,Bolingbroke,31004,32.90991,-83.77831,Minor,Auto Collision & Repair
C.W. Matthews Contracting co. Inc. - Bolingbroke Asphalt Plant,4957 Highway 41 South,Bolingbroke,31004,32.98541,-83.88268,Synthetic Minor,Drum Hot Mix Asphalt Plant
Bryant's Collision Inc,177 N. Indian Springs Dr.,Forsyth,31029,33.03851,-83.94171,Minor,Auto Body Repair Shop
C.W. Matthews Contracting Co. Inc. - Plant #48 Macon,7547 Highway 87,Juliette,31046,33.02534,-83.74531,Synthetic Minor,Hot Mix Asphalt Plant
Thompson Lumber Co,231 Railroad St.,Ailey,30410,32.21708,-82.4646,Minor,Lumber Mill
Bells Paint & Body Shop,623 Georgia 292,Vidalia GA,30474,32.23134,-82.46034,Minor,Auto Collision & Repair
Garnett Underwood,2921 Baldwin Dairy Road,Madison,30650,33.54856,-83.50434,Minor,Sawmill
Fowler-Flemister Concrete Inc,711 N. Wilkinson St.,Milledgeville,31061,33.08025,-83.232117,Minor,Ready Mix Concrete Plant
Georgia-Pacific Wood Products LLC - Madison Plywood,1400 Woodkraft Rd,Madison,30650,33.610378,-83.432363,Title V,Plywood Manufacturing Plant
Bard Manufacturing Company,1310 Monticello Hwy,Madison,30650,33.563167,-83.497442,Minor,Air Conditioners
Martin Marietta Materials Inc. - Morgan County Quarry,1761 Seven Islands Rd,Buckhead,30625,33.567989,-83.363152,Synthetic Minor,Granite Quarry
Pittman Construction Co.,1761 Seven Islands Rd,Buckhead,30625,33.545533,-83.358641,Synthetic Minor,Hot Mix Asphalt Plant
BD (Becton Dickinson and Company),1211 Mary Magnan Blvd,Madison,30650,33.562351,-83.468912,Synthetic Minor,Medical Device Sterilization
Fowler-Flemister Concrete Inc,1100 Madison Industrial Blvd,Madison,30650,33.595112,-83.467392,Permit By Rule,Ready Mix Concrete Plant
Rema Tip Top/North America Inc.,1500 Industrial Blvd,Madison,30650,33.557479,-83.479678,Synthetic Minor,Production  Warehousing And Distribution Operation For Rubber & Solvent Based Adhesives
Vulcan Construction Materials LLC. - Buckhead RM,1763 Seven Island Road,Buckhead,30625,33.55018,-83.35767,Permit By Rule,Ready Mix Concrete Batch Plant
Custom Grinders Sales Inc.,101 Holly Street,Chatsworth,30708,34.766073,-84.764321,Synthetic Minor,Aluminum Trihydroxide (Ath)
O-N Minerals (Filler Products) Company,103 Holly Street,Chatsworth,30705,34.764829,-84.764232,Synthetic Minor,Mineral Processing
Georgia Carpet Finish,134 Highland Rd,Chatsworth,30705,34.779194,-84.80443,Minor,Carpet Finishers
Mohawk Industries,235 Ind. Blvd.,Chatsworth,30705,34.790337,-84.778599,Minor,Yarn Heatset & Dye Plant
Shaw Industries Group Inc. Plant WE,616 DUVALL ROAD,Chatsworth,30705,34.787346,-84.790037,Minor,Cumberland Mills Subsid
Better Backers Inc,1122 Hwy 411 S,Chatsworth,30705,34.67352,-84.7245,Permit By Rule,Carpet Dyeing Facility
Aladdin Mfg Corp,1149 Duvall Road,Chatsworth,30705,34.78996,-84.78438,Synthetic Minor,Carpet Mfg
THOMAS A. SMITH ENERGY FACILITY,925 Loopers Bridge Rd,Dalton,30721,34.719539,-84.936054,Title V,Electric Power Utility
Premier Polymers LLC,234 Lowy Dr,Chatsworth,30705,34.780047,-84.809996,Synthetic Minor,Specialty Chemical Manufacturing
United Minerals & Properties Inc.,1404 Highway 411 North,Chatsworth,30705,34.766129,-84.768646,Minor,Mineral Powder Mfg
Murray County - U.S. 411 Westside MSW Landfill,6585 Highway 411,Chatsworth,30705,34.682248,-84.728728,Minor,Municipal Solid Waste Landfill
A & R Body Shop Inc.,700 N. 2nd Avenue,Chatsworth,30705,34.77401,-84.76806,Minor,Auto Painting And Refinishing
Looper Bridge Road Meter Station,Looper Bridge Road,Dalton,30721,34.717655,-84.932527,Minor,Gas Pipeline Meter Station
Aludyne Columbus LLC,1600 Northside Industrial Blvd,Columbus,31904,32.530322,-84.969888,Title V,Ductile Iron Foundry
Goldens' Foundry & Machine Co,600 Twelfth Street,Columbus,31902,32.468463,-84.984549,Synthetic Minor,Grey Iron Foundry
RaytheonTechnologies Corp. - Pratt and Whitney,8801 Macon Rd,Columbus,31908,32.48758,-84.93322,Synthetic Minor,Jet Engine Parts Mfg
Little Suwanee Lumber,485 Cutting Loop Rd,Homerville,31634,32.46085,-84.987701,Permit By Rule,Drapery Fabric Mfg
S-L Snacks GA LLC,900 8th Street,Columbus,31901,32.460763,-84.980836,Minor,Snack Food Manufacturing
UNITED STATES ARMY MANEUVER CENTER OF EXCELLENCE - FORT BENNING,Fort Benning,Ft. Benning,31905,32.3692,-84.9531,Title V,Us Army Base
Wilana Chemical LLC,1136 Chumar Ave,Columbus,31904,32.518963,-84.973889,Synthetic Minor,Chemical Blending Facility
HPPE LLC,6906 Dixie Street,Columbus,31907,32.512162,-84.872406,Minor,Alkyd Resin & Can Coating
Kemira Chemicals Inc,6601 Canal Street,Columbus,31907,32.508562,-84.877911,Synthetic Minor,Resin Manufacture
Covalence Coated Products,918 8th Avenue,Columbus,31902,32.463209,-84.982036,Synthetic Minor,Packaging Printing
Vulcan Construction Materials LLC - Barin Quarry,9205 Fortson Rd.,Fortson,31808,32.56656,-84.9497,Synthetic Minor,Aggregate Quarry
Saratoga RP East LLC - Columbus Terminal,5131 Miller Rd.,Columbus,31909,32.522799,-84.90534,Synthetic Minor,Petroleum Storage
MPLX Terminals LLC - Columbus Terminal,5030 Miller Road,Columbus,31908,32.522563,-84.906865,Synthetic Minor,Petroleum Storage
Bradley W C Enterpris,1442 Belfast Avenue,Columbus,31904,32.528331,-84.971967,Minor,Barbeque Grill Mfr
Vista Craft Inc,5925 Coca Cola Blvd,Columbus,31904,32.529965,-84.887358,Minor,Screen Printer
Exide Technologies,3639 Joy Rd,Columbus,31906,32.436337,-84.9338,Synthetic Minor,Lead-Acid Battery Plant
Hostess Brands LLC,1969 Victory Dr,Columbus,31902,32.443409,-84.969794,Minor,Dolly Madison Bakery
Knight E J Scrap Material Co Inc,440 10th Ave,Columbus,31902,32.453035,-84.979636,Minor,Al Sweat Furnace
Concrete Co,822 12Th St,Columbus,31901,32.468363,-84.979997,Permit By Rule,Ready Mix Concrete
Robinson Paving Company - Asphalt Division Plant 1,3015 Smith Rd,Fortson,31808,32.593265,-84.944927,Synthetic Minor,Hot Mix Asphalt Plant
Dryvit Systems Inc,4827 Milgen Road,Columbus,31907,32.516877,-84.911004,Minor,Synthetic Stucco Manufacting Facility
ARGOS Ready Mix LLC (Columbus),5526 Schatulga Road,Columbus,31907,32.521278,-84.869103,Permit By Rule,Ready Mix Concrete Plant
Kysor Warren EPTA US Corporation,5201 Transport Blvd.,Columbus,31907,32.515423,-84.871855,Synthetic Minor,Paint Bake Line
St. Francis Health LLC d/b/a St. Francis Hospital / Emory Healthcare,2122 Manchester Expy,Columbus,31904,32.506763,-84.961162,Synthetic Minor,Hospital
Eastman Kodak Company,One Kodak Way,Columbus,31907,32.496014,-84.886089,Synthetic Minor,Photographic Film  Paper  Plate And Chemical Manufacturing
Omega Partners Columbus LLC,5225 Miller Road,Columbus,31909,32.522714,-84.903668,Synthetic Minor,Gasoline Terminal
The Medical Center Inc.,710 Center Street,Columbus,31901,32.481296,-84.982992,Minor,Hospital
Neal Brothers Tire,1339 First Avenue,Columbus,31902,32.471279,-84.991962,Minor,Tire Recapper
Stepan Company,1 Polymer Way,Columbus,31907,32.5202,-84.8777,Minor,Polyester Manufacturing
International Paper Company,4847 Cargo Drive,Columbus,31907,32.510987,-84.879016,Synthetic Minor,Corrugated Box Mfg
Panasonic Energy,One Panasonic Dr,Columbus,31907,32.50307,-84.872559,Synthetic Minor,Battery Can Manufacturing
Blue Circle Williams Brothers,5118 Miller Road,Columbus,31909,32.522537,-84.905591,Permit By Rule,Ready Mix Concrete
Oneda Corporation,4000 Oneda Drive,Columbus,31908,32.503196,-84.87268,Minor,Metal Stampings
Premier Cabinet Compa,4311 15th Avenue,Columbus,31904,32.504751,-84.971162,Permit By Rule,Wood Furniture Mfg
Watkins Woodworks Inc,1242 Noland Dr,Columbus,31907,32.471542,-84.924343,Permit By Rule,Wood Furniture Mfg
Bobby Watson Cabinets,1368 Belinda Dr,Columbus,31907,32.473796,-84.923081,Permit By Rule,Wood Furniture Mfg
Lane Cabinets,1246 Noland Dr,Columbus,31907,32.471604,-84.92428,Permit By Rule,Wood Furniture Mfg
Woodcraft By Frank Ma,1430 Jacqueline Dr,Columbus,31907,32.474285,-84.923309,Permit By Rule,Wood Furniture Mfg
Kysor/Warren Refriger,5 Mutec Drive,Columbus,31907,32.496029,-84.87954,Minor,Refrigeration Equipment
MAACO,148 Challenger Court,Columbus,31904,32.520285,-84.970134,Minor,Autobody Repair & Paint
Cessna Aircraft Company,5000 Cargo Drive,Columbus,31907,32.510265,-84.878478,Synthetic Minor,Aircraft Repair Facility
Denim North America LLC,1 Marubeni Dr,Columbus,31907,32.49808,-84.890986,Minor,Textile Dyeing W/ Boilers
Columbus Quarry LLC,3001 Smith Rd.,Fortson,31808,32.46085,-84.987701,Synthetic Minor,Granite Quarry
PINE GROVE LANDFILL,7900 Pine Grove Way,Columbus,31907,32.497522,-84.865099,Minor,Sanitary Landfill
ICForm Inc,4551 Cargo Drive,Columbus,31907,32.50638,-84.874848,Synthetic Minor,Polystyrene/Polypropylene
Sherman Industries Inc.,3001 Smith Road,Fortson,31808,32.593376,-84.945519,Permit By Rule,Ready Mix Concrete Plt
Custom Wood Works,1515 49Th Street,Columbus,31904,32.511072,-84.9679,Permit By Rule,Wood Cabinet Mfg
Ready Mix USA LLC - Smith Road Plant,3030 Smith Road,Columbus,31908,32.476085,-84.987701,Permit By Rule,Ready Mix Concrete
Ready Mix USA LLC - Andrews Road Plant,532 Andrews Road,Columbus,31902,32.452202,-84.948515,Permit By Rule,Ready Mix Concrete
South Columbus Water Resource Facility,3001 South Lumpkin Road,Columbus,31902,32.402063,-84.955709,Synthetic Minor,Sewage Treatment Facility With Proposed Anaerobic Digester Gas Fired Generators
Linwood Paint & Body Works,910 Linwood Blvd.,Columbus,31901,32.47701,-84.98073,Minor,Automotive Painting And Refinishing
H&M Auto Care Inc.,3703 River Road,Columbus,31904,32.49843,-84.98026,Minor,Automotive Painting And Refinishing
Franks Collision Center,4754 Warm Springs Road,Columbus,31909,32.52601,-84.91415,Minor,Automotive Painting And Refinishing
The Collision Center,1661 Whittlesey Road,Columbus,31904,32.53955,-84.96356,Minor,Automotive Painting And Refinishing
Collision Surgeons of Columbus,6299 Business Park Ct.,Columbus,31909,32.5347,-84.88321,Minor,Automotive Painting And Refinishing
Helms Brothers Body Shop Inc.,400 29th Street,Columbus,31904,32.49023,-84.9866,Minor,Auto Collision & Repair
North Columbus Collision Center LLC,5252 Hamilton Rd.,Columbus,31904,32.51624,-84.96604,Minor,Auto Collision & Repair
Econo Auto Painting,1201 Manchester Expressway,Columbus,31904,32.50713,-84.97413,Minor,Auto Collision & Repair
North Columbus Water Resources Facility,5301 River Road,Columbus,31902,32.51792,-84.98878,Permit By Rule,Supplies Drinking Water And Provides Wastewater Treatment
C.W. Matthews Contracting Co. Inc. - Columbus Asphalt Plant,2930 Smith Road,Fortson,31808,32.59364,-84.9504,Synthetic Minor,Drum Hot Mix Asphalt Plant
Plantation Pipe Line Co. - Columbus Terminal,5205 Miller Road,Columbus,31909,32.5228,-84.90423,Minor,Refined Petroleum Pipelines
North Columbus River Pump Station,Oliver Dam Rd.,Columbus,31902,32.5175,-84.996111,Minor,Water Supply And Irrigation Systems
Kysor Warren EPTA US Corporation,5 Corporate Ridge,Columbus,31907,32.494743,-84.878803,Permit By Rule,Air Conditioner Manufacturing Facility
GSAC - Columbus GA Facility,6175 Technology Pkwy,Midland,31820,32.531111,-84.845,Minor,General Line Grocery Merchant Wholesalers
SRG Global Automotive LLC,10116 Industrial Blvd,Covington,30014,33.613362,-83.834942,Synthetic Minor,Auto Components Mfg
Guardian Products Inc,10116 Industrial Blvd,Covington,30014,33.597599,-83.860321,Minor,Fertstorage And Ship
Martin Marietta Materials Inc. - Newton County Quarry,575 Marble Drive,Oxford,30054,33.62114,-83.89212,Synthetic Minor,Granite Quarry & Crushing
Rotadyne Roll Group,9162 Industrial Blvd,Covington,30014,33.612485,-83.836755,Minor,Printer Blanket Mfg
FIBERVISIONS INC.,7101 Alcovy Rd NE,Covington,30014,33.611505,-83.849786,Title V,Synthetic Fiber Manufacturing Facility
BD (Becton Dickinson and Company),8195 Industrial Blvd,Covington,30014,33.610125,-83.838177,Synthetic Minor,Medical Device Sterilization
PACTIV CORP,8170 Alcovy Road,Covington,30014,33.61436,-83.845866,Title V,Extruded Polystyrene Foam Production
Valspar Coatings Inc,9172 Industrial Blvd.,Covington,30209,33.61259,-83.836623,Minor,Two New Extruding Lines
H. B. Fuller Company - Covington,12110 Harland Dr,Covington,30014,33.618065,-83.834594,Minor,Emulsion Polymer Mfg
Pittman Construction Company,401 Marble Drive,Oxford,30054,33.62114,-83.89212,Synthetic Minor,Hot Mix Batch Asphalt Plt
Beaver Manufacturing,12 Ed Needham Drive,Mansfield,30055,33.5173,-83.734993,Minor,Treated Yarn For Hose
General Mills Operations Inc,15200 Industrial Park Blvd NE,Covington,30014,33.622594,-83.825876,Title V,Cereal Manufacturing
Holcim Us Inc.,12143 Independence Dr,Covington,30209,33.615458,-83.826533,Synthetic Minor,Bulk Cement Distribution
Bridgestone Sporting Goods Mfg USA Inc,15320 Industrial Park NE Blvd,Covington,30014,33.623014,-83.826296,Minor,Golf Ball Manufacturing
Verescence,9141 Technology Dr NE,Covington,30014,33.620633,-83.858121,Minor,Container Glass Manufacturing
WestRock CP LLC,6180 Alcovy Rd,Covington,30014,33.610271,-83.851039,Minor,Printed Paperboard Manufacturing
Vantage Products Corp,960 Almon Rd,Covington,30014,33.628058,-83.944083,Synthetic Minor,Burial Products Mfg
Farmer Oil Inc,20 Oxford West Ct.,Oxford,30267,33.62775,-83.8757,Synthetic Minor,Waste Oil Recycling
Cofer Custom Cabinets,170 Morgan Road,Covington,30114,33.597599,-83.860321,Permit By Rule,Wood Furniture Mfg
Digbys Trim Shop,2149 Hwy 81 South,Covington,30209,33.561927,-83.911984,Permit By Rule,Wood Furniture Mfg
TNT Custom Cabinets I,8107 Industrial Way,Covington,30209,33.604681,-83.837064,Permit By Rule,Wood Furniture Mfg
Johnson Custom Cabine,8121 Industrial Way,Covington,30209,33.60477,-83.837064,Permit By Rule,Wood Furniture Mfg
R & J Custom Cabinets,425 Hwy 212 North,Covington,30209,33.437517,-83.857157,Permit By Rule,Wood Furniture Mfg
SKC Inc.,1000 SKC Dr,Covington,30014,33.615733,-83.823629,Synthetic Minor,Pet Film Manufacturing
Kelly Products Inc.,13100 Independence Dr,Covington,30014,33.615963,-83.827364,Synthetic Minor,Insecticide Products
Nisshinbo Automotive Mfg. Inc.,14187 Nisshinbo Drive,Covington,30014,33.620661,-83.824642,Synthetic Minor,Brake Friction Lining Mfg
Tread Technologies,12170 Lochridge Blvd,Covington,30014,33.60492,-83.8166,Synthetic Minor,Tire Tread Mfg
Mock Pallet Co Inc.,175 Cook Rd,Covington,30209,33.617508,-83.891098,Minor,Pallet Mfg
Piedmont Newton Hospital,5126 Hospital Drive,Covington,30014,33.602047,-83.848369,Minor,Medical Hospital
RMC Allied Readymix Inc.,160 Cook Rd,Covington,30014,33.61729,-83.890713,Permit By Rule,Ready Mix Concrete Plt
Vulcan Construction Materials LLC- Covington RM,7134 Wheat Street,Covington,30014,33.604683,-83.839609,Permit By Rule,Dry Batch Ready-Mix Concrete Plant
B & M Paint & Body Services,9224 Washington St.,Covington,30014,33.57955,-83.8812,Minor,Automotive Painting And Refinishing
Paul's Body Shop Inc.,4127 Salem Rd.,Covington,30016,33.58072,-83.96521,Minor,Automotive Painting And Refinishing
Covington Ford Inc.,3172 Hwy 278 E.,Covington,30014,33.60216,-83.85809,Minor,Auto Collision & Repair
Oconee Metal Recovery,9193 Washington St,Covington,30014,33.580578,-83.879758,Synthetic Minor,Automotive Shredder And Metal Recycling Facility
Cornish Creek WTP,11905 Alcovy Rd,Covington,30014,33.651446,-83.798684,Minor,Water Supply & Irrigation Systems
McKinley Packaging Company,14187 Industrial Park Blvd NE,Covington,30014,33.624083,-83.832644,Minor,Corrugated Box Manufacturing
Kelly Products Inc.,14481 Lochridge Blvd,Covington,30014,33.607543,-83.824746,Minor,Pestides And Agricultural Chemicals
Athens Industrial Electric,P.O. Box 326,Bogart,30622,33.949089,-83.534767,Minor,Electrical Equip Mfg
AmeriPride Services Inc.,1081 Experiment Station Rd.,Watkinsville,30677,33.866322,-83.413829,Synthetic Minor,Industrial Laundry
Walton EMC/Watkinsvil,2061 Hog Mountain Rd,Watkinsville,30677,33.86306,-83.409103,Permit By Rule,On-Site Power Generation
Sims Custom Counterto,165 Trade St.,Bogart,30622,33.945069,-83.488778,Permit By Rule,Wood Furniture Mfg
Sloan's Custom Cabine,175 Main St.,Bogart,30622,33.949026,-83.536283,Permit By Rule,Wood Furniture Mfg
Coleman Cabinets,Hwy 15 South,Watkinsville,30677,33.86306,-83.409103,Permit By Rule,Wood Furniture Mfg
Walton EMC Plt D R Le,7860 Hog Mountain Rd,Statham,30666,33.915648,-83.603117,Synthetic Minor,Peak Power Generation
USDA-Ars Russell Reas,1420 Experiment Station Road,Watkinsville,30677,33.86306,-83.409103,Minor,Agricultural Research
