Quiet Link LLC,155 Highland Glen Court,Alpharetta,30005,34.074,-84.204,Statewide,Operational,Minor,Portable Rock Crushing Plant
Holcim Us Inc,2961 Hwy 411,White,30184,34.266,-84.756,Bartow,Operational,Synthetic Minor,Portland Cement Dist Term
ARGOS CEMENT LLC,2520 Paul Avenue NW,Atlanta,30318,33.822,-84.472,Fulton,Operational,Title V,Portland Cement Manufacturing Plant
CEMEX Southeast LLC,2720 Us Highway 341,Clinchfield,31013,32.411,-83.635,Houston,Operational,Title V,Portland Cement Manufacturing Plant
Houston American Cement Plant,319 AE Harris Road,Perry,31069,32.438,-83.636,Houston,Closed/Dismantled,Title V,Portland Cement Manufacturing Plant
United Parcel Service,55 Glenlake Parkway,Atlanta,30328,33.942,-84.361,Fulton,Operational,Synthetic Minor,Postal Services
Camilla Feed Mill - Keystone Foods LLC,330 Industrial Blvd,Camilla,31730,31.225,-84.198,Mitchell,Operational,Minor,Poultry Feed Manufacturing Facility.
Surrency Feed Mill,11500 Golden Isle East,Surrency,31563,31.728,-82.204,Appling,Operational,Minor,Poultry Feed Mill
Pilgrim's Pride Corporation - Ambrose Feed Mill,1025 Ambrose Road,Ambrose,31512,31.594,-83.014,Coffee,Operational,Synthetic Minor,Poultry Feed Mill
Tyson Foods Inc,1151 E Pine Street,Vienna,31092,32.095,-83.784,Dooly,Operational,Minor,Poultry Feed Mill
Pilgrim's Pride Corporation - Ranger Feed Mill,877 Hwy 411 SE,Ranger,30734,34.501,-84.71,Gordon,Operational,Synthetic Minor,Poultry Feed Mill
Continental Grain Co Wayne Farms Div,8150 Maysville Road,Maysville,30558,34.245,-83.549,Jackson,Operational,Synthetic Minor,Poultry Feed Mill
Mar-Jac Poultry,7904 Maysville Road,Maysville,30558,34.244,-83.545,Jackson,Operational,Synthetic Minor,Poultry Feed Mill
Tyson Farms Inc - Oglethorpe Feed Mill,4949 Georgia Hwy 90 W,Oglethorpe,31068,32.294,-84.061,Macon,Operational,Synthetic Minor,Poultry Feed Mill
Harrison Poultry Inc - Crawfordville Feed Mill,843 Lexington Road NW,Crawfordville,30631,33.571,-82.913,Taliaferro,Under Construction,Synthetic Minor,Poultry Feed Mill
Fieldale Farms Corp (Feed Mill),578 Broiler Boulevard,Baldwin,30511,34.483,-83.554,Banks,Operational,Synthetic Minor,Poultry Feed MillsOffice
Filet of Chicken,146 Forest Parkway,Forest Park,30297,33.617,-84.394,Clayton,Operational,Minor,Poultry Processing
Koch Foods Inc,221 Meadow Drive,Cumming,30040,34.202,-84.138,Forsyth,Operational,Minor,Poultry Processing
Fieldale Farms Corp Further Processing,1540 Monroe Drive,Gainesville,30503,34.286,-83.798,Hall,Operational,Minor,Poultry Processing
Koch Foods of Gainesville,950 Industrial Boulevard,Gainesville,30501,34.295,-83.828,Hall,Operational,Minor,Poultry Processing
Mar-Jac Poultry Inc,1020 Aviation Boulevard,Gainesville,30503,34.28,-83.828,Hall,Operational,Minor,Poultry Processing
ProView Foods,1150 Aviation Boulevard,Gainesville,30501,34.277,-83.834,Hall,Operational,Minor,Poultry Processing
Coastal Processing LLC,1670 Forstmann Road,Louisville,30434,33.007,-82.457,Jefferson,Operational,Minor,Poultry Processing
Gold Creek Foods LLC - White Sulphur Road Futher Processing Facility,2255 White Sulphur Road,Gainesville,30501,34.328,-83.791,Hall,Operational,Minor,Poultry Processing Facility
Perdue Foods LLC,250 Ga Hwy 247 Spur,Perry,31069,32.439,-83.637,Houston,Operational,Minor,Poultry Processing Facility
Tyson Poultry Inc,340 West Maple Street,Cumming,30040,34.206,-84.142,Forsyth,Operational,Synthetic Minor,Poultry Processing Plant
Tyson Poultry Inc River Valley Ingredients – Cumming Division,4990 Leland Drive,Cumming,30041,34.282,-84.057,Forsyth,Operational,Title V,Poultry Rendering Plant
Kerry Inc,171 Diana Way,Commerce,30529,34.264,-83.467,Banks,Operational,Minor,Poultry Slauhtering And Processing
Tci Inc,734 Dixon Drive,Ellaville,31806,32.229,-84.294,Schley,Operational,Synthetic Minor,Powder Coating Mfg
Harcros Chemicals Inc,3452 Corporate Drive,Dalton,30720,34.697,-84.984,Whitfield,Operational,Synthetic Minor,Powder Detergent Mfg.
GA POWER CO - PLANT BOWEN,317 Covered Bridge Road,Cartersville,30120,34.126,-84.919,Bartow,Operational,Title V,Power Generation
Fort Gaines Plant,Ga Highway 39,Fort Gaines,39851,31.609,-85.047,Clay,Closed/Dismantled,Title V,Power Generation
North Star Jefferson Renewable Energy,Wadley Road,Wadley,30477,32.872,-82.435,Jefferson,Closed/Dismantled,Title V,Power Generation
Fitzgerald Renewable Energy LLC,Peachtree Road,Fitzgerald,31750,31.697,-83.205,Ben Hill,Closed/Dismantled,Title V,Power Generation (Biomass Fired Power Plant)
PIEDMONT GREEN POWER LLC,100 Legacy Park Drive,Barnesville,30204,33.055,-84.153,Lamar,Operational,Title V,Power Generation From Biomass
Greenway Renewable Power LLC,Old Hutchinson Mill Road,Lagrange,30240,32.979,-85.051,Troup,Closed/Dismantled,Title V,Power Generation From Biomass
Houston County LFGTE Generation Plant,2080 Georgia 247,Kathleen,31047,32.396,-83.549,Houston,Operational,Title V,Power Generation Plant
CHATTAHOOCHEE ENERGY FACILITY,3459 Hollingsworth Ferry Road,Franklin,30170,33.412,-85.039,Heard,Operational,Title V,Power Generation Using Combined-Cycle Turbines.
Macon Energy Partners,2600 Weaver Road,Macon,31217,32.814,-83.561,Bibb,Closed/Dismantled,Title V,Power Plant
Ga Power Company - Plant McManus,1 Crispen Island,Brunswick,31523,31.213,-81.547,Glynn,Operational,Title V,Power Plant
Southern Power - Wansley Combined Cycle,3461 Hollingsworth Ferry Road,Franklin,30217,33.44,-85.024,Heard,Operational,Title V,Power Plant
Oglethorpe Power - Rumble Road Energy Facility,Rumble Road,Smarr,31086,32.985,-83.881,Monroe,Closed/Dismantled,Title V,Power Plant
Richland Creek Rd Lfg,5691 South Richland C,Buford,30518,34.128,-84.038,Gwinnett,Closed/Dismantled,Title V,Power Station
Power Partners Holdings LLC,200 Newton Bridge Road,Athens,30607,33.979,-83.395,Clarke,Operational,Synthetic Minor,Power Transformer Manufacturing Plant
Bridgestone Bandag LLC,801 Greenbelt Pkwy,Griffin,30223,33.233,-84.241,Spalding,Operational,Synthetic Minor,Precured Rubber Mfg Plt
WOODGRAIN MILLWORK,471 Us Hwy 82West,Leesburg,31763,31.673,-84.291,Lee,Operational,Title V,Pre-Finished Wood Molding
Orafol Americas Inc,1100 Oracal Parkway,Ellabelle,31308,32.157,-81.485,Bryan,Operational,Synthetic Minor,Pressure Sensitive Tape
AVERY DENNISON - FASSON ROLL NORTH AMERICA,513 Highway 74 S,Peachtree City,30269,33.385,-84.579,Fayette,Operational,Title V,Pressure Sensitive Tape Manufacturing
SUN CHEMICAL CORP,1357 SEaboard Industrial NW Boulevard,Atlanta,30318,33.809,-84.431,Fulton,Operational,Title V,Print And Paste Ink Mfg
Photocircuits Corp,350 Dividend Drive,Peachtree City,30269,33.379,-84.581,Fayette,Closed/Dismantled,Synthetic Minor,Printed Circuit Boards
Geographics Inc,3450 Browns Mill Road,Atlanta,30354,33.661,-84.384,Fulton,Operational,Synthetic Minor,Printing Facility
Packaging Specialties of Georgia Inc,2390 Murphy Blvd,Gainesville,30501,34.273,-83.855,Hall,Operational,Synthetic Minor,Printing Food Packaging Film
Wikoff Color Corp,1055 Union Center Drive,Alpharetta,30004,34.126,-84.236,Forsyth,Operational,Synthetic Minor,Printing Ink Mfg
ePac Atlanta,1856 Corporate Drive Ste 170,Norcross,30093,33.942,-84.148,Gwinnett,Operational,Minor,Printing Operation
Bean W R & Sons Inc,4800 Frederick Drive SW,Atlanta,30336,33.763,-84.543,Fulton,Closed/Dismantled,Synthetic Minor,Printing Plant
Southern Graphic Systems Inc,3065 Chastain Meadows Pkwy Bldg 200 Ste 270,Kennesaw,30066,34.023,-84.617,Cobb,Closed/Dismantled,Synthetic Minor,Printing Plate Manufacturing
International Paper Co,5099 North Royal Atlanta Drive,Tucker,30084,33.858,-84.181,Dekalb,Operational,Title V,Printing Press
Cadillac Products In,840 Woodrow Street SW,Atlanta,30310,33.724,-84.416,Fulton,Closed/Dismantled,Synthetic Minor,Printing Press
US Penitentiary Atlanta,601 Mcdonough Boulevard SE,Atlanta,30315,33.714,-84.368,Fulton,Operational,Synthetic Minor,Prison
Immucor Incorporated,3130 Gateway Drive,Norcross,30091,33.932,-84.257,Gwinnett,Operational,Minor,Process Blood
PCS Nitrogen Fertilizer LP - Augusta Plant,1460 Columbia Nitrogen Drive,Augusta,30901,33.451,-81.927,Richmond,Operational,Title V,Produces Ammonia Nitric Acid Ammonium Nitrate Urea Carbon Dioxide Fertilizer Solutions And Urea Pastilles
Kraton Chemical LLC,1201 West Lathrop Ave,Savannah,31415,32.098,-81.123,Chatham,Operational,Title V,Production Of Resin Products And Fractionated Tall Oil Products.
Rema Tip Top/North America Inc,1500 Industrial Blvd,Madison,30650,33.557,-83.48,Morgan,Operational,Synthetic Minor,Production Warehousing And Distribution Operation For Rubber & Solvent Based Adhesives
Publix Atlanta Distribution Center,445 Hurricane Trail,Dacula,30019,33.992,-83.932,Gwinnett,Operational,Minor,Publix Atlanta Distrubution Center
Brunswick Cellulose LLC,1400 West 9Th St,Brunswick,31521,31.181,-81.513,Glynn,Operational,Title V,Pulp And Paper Manufacturing
Packaging Corporation of America,5495 Lake Park-Clyattville Road,Clyattville,31601,30.692,-83.316,Lowndes,Operational,Title V,Pulp And Paper Mill
Patterson Pump Company,2129 Ayersville Road,Toccoa,30577,34.553,-83.406,Stephens,Operational,Synthetic Minor,Pump Manufacturing And Painting Facility
Inteplast Building Products Inc,10 Sugar Valley Road,Cartersville,30120,34.183,-84.825,Bartow,Operational,Synthetic Minor,Pvc Profile Manufacturing
Thermowood LLC,560 Warton Circle,Atlanta,30336,33.758,-84.553,Fulton,Closed/Dismantled,Synthetic Minor,Pvc Shutters
Action Technology (Plastron),207 Brookhollow Ind B,Dalton,30721,34.71,-84.961,Whitfield,Closed/Dismantled,Synthetic Minor,Pvc Tube Extrusion
Lubrizol Advanced Materials Inc,101 Sierra Drive,Peachtree City,30269,33.355,-84.559,Fayette,Closed/Dismantled,Synthetic Minor,Pvc Polyethylene Extrusion
Martin Marietta Aggregates,5291 Junction City Hwy,Junction City,31812,32.603,-84.46,Talbot,Operational,Synthetic Minor,Quarry & Rock Crushers
Vulcan Construction Materials LLC - Heard Co Quarry,Ga Hwy 34,Franklin,30217,33.278,-85.098,Heard,Temporarily Closed,Synthetic Minor,Quarry & Stone Crushing
ARI Railcar Services LLC,754 Joiner Road,Tennille,31089,32.929,-82.82,Washington,Operational,Synthetic Minor,Rail Car Repair And Cleaning
TrinityRail Maintenance Services Inc - Plant 494,880 Airport Road,Winder,30680,33.976,-83.668,Barrow,Operational,Synthetic Minor,Railcar Component Manufacturing
Union Tank Car Company,400 S Blanchard Street,Valdosta,30144,30.835,-83.244,Lowndes,Operational,Synthetic Minor,Railcar Maintenance
TrinityRail Maintenance Services Inc - Plant 493,190 Old Grassdale Road,Cartersville,30120,34.232,-84.811,Bartow,Operational,Synthetic Minor,Railcar Manufacturing
Norfolk Southern Railway Co Brosnan Yard,355 Turpin Street,Macon,31201,32.821,-83.625,Bibb,Closed/Dismantled,Synthetic Minor,Railcar Painting
Eagle Railcar Services - Gordon GA LLC,109 Ball Park Road,Gordon,31031,32.881,-83.345,Wilkinson,Operational,Synthetic Minor,Railcar Rebuilding
GATX RAIL CORP,2610 Industrial Boulevard,Waycross,31503,31.241,-82.421,Ware,Operational,Title V,Railcar Repair And Repainting Facility.
Bankhead Enterprises Inc,1345 Donald Lee Hollowell Pkwy NW,Atlanta,30318,33.772,-84.432,Fulton,Closed/Dismantled,Synthetic Minor,Railcar Repair Facility
CSX Transportation Inc,1100 W Hamilton Avenue,Waycross,31501,31.196,-82.367,Ware,Operational,Synthetic Minor,Railroad Repair Shop
Reames Concrete Company,1208 Cypress Street,Valdosta,31603,30.839,-83.263,Lowndes,Operational,Synthetic Minor,Ready Mix Concrete
Ernst Enterprise of Georgia - College Park Facility,502 Lees Mill Road,Atlanta,30349,33.609,-84.408,Clayton,Operational,Minor,Ready Mix Concrete Batch Plant
Reames Concrete Company,105 East Lovett Street,Sparks,31647,31.173,-83.439,Cook,Operational,Synthetic Minor,Ready Mix Concrete Batch Plant
Thomas Concrete of Georgia Inc- Buckhead Plant 2300,740 Lambert Drive,Atlanta,30324,33.814,-84.364,Fulton,Operational,Permit by Rule,Ready Mix Concrete Plant
Ready Mix USA LLC West Point Plant,777 Xpress Way,West Point,31833,32.877,-85.174,Harris,Closed/Dismantled,Permit by Rule,Ready Mix Concrete Plant
Fairburn Ready Mix Hogansville Plant,201 Industrial Drive,Hogansville,30230,33.159,-84.912,Troup,Operational,Permit by Rule,Ready Mix Concrete Plant
Vince Hagan Portable,580 Raco Parkway,Pendergrass,30567,34.196,-83.605,Statewide,Operational,Permit by Rule,Ready Mix Concrete Plant.
Fulton Concrete Company LLC - Lithonia RM,7728 Old Covington Highway,Conyers,30012,33.701,-84.08,Dekalb,Operational,Permit by Rule,Ready Mix Plant
Huber Engineered Woods LLC - Swainsboro,308 New Hope Church Road,Swainsboro,30401,32.514,-82.318,Emanuel,Closed/Dismantled,Title V,Reconstituted Wood Products Manufacturing Plant
TATSA Manufacturing Inc,1 Wanderlodge Way,Fort Valley,31030,32.56,-83.884,Peach,Closed/Dismantled,Synthetic Minor,Recreational Vehicle Construction And Coating
WestRock Southeast LLC,709 Papermill Road,East Dublin,31027,32.504,-82.845,Laurens,Operational,Title V,Recycle Paper Mill
Georgia-Pacific Consumer Operations LLC - Savannah River Mill,437 Old Augusta Road South,Rincon,31326,32.331,-81.202,Effingham,Operational,Title V,Recycled Tissue Mill
Metro Green LLC,4351 Pleasantdale Road,Doraville,30340,33.911,-84.247,Gwinnett,Operational,Synthetic Minor,Recycling Operation
Georgia Dept of Corrections,2023 Gainesville Hwy,Alto,30510,34.466,-83.576,Habersham,Operational,Synthetic Minor,Reformatory
Nordic Cold Storage - Empire,3485 Empire Road,Atlanta,30352,33.66,-84.394,Fulton,Operational,Minor,Refrigerated Warehousing & Storage
Publix Super Markets Inc,445 Hurricane Trail,Dacula,30019,33.989,-83.939,Gwinnett,Operational,Minor,Refrigerated Warehousing A& Storage
Americold Cartersville,215 Industrial Park Road,Cartersville,30121,34.232,-84.791,Bartow,Operational,Minor,Refrigerated Warehousing And Storage
Ryder/Sara Lee SE Mixing Center,1075 Frank C Amerson Jr Parkway,Macon,31216,32.74,-83.723,Bibb,Operational,Minor,Refrigerated Warehousing And Storage
Lineage Macon,235 NW Industrial Boulevard,Macon,31216,32.968,-83.66,Bibb,Operational,Minor,Refrigerated Warehousing And Storage
Nordic - Savannah,220 Nordic Way,Pooler,31322,32.167,-81.248,Chatham,Operational,Minor,Refrigerated Warehousing And Storage
Nordic - Pleasantdale,4300 Pleasantdale Road,Atlanta,30340,33.91,-84.249,Dekalb,Operational,Minor,Refrigerated Warehousing And Storage
Kroger - Bouldercrest,3475 International Park Drive,Atlanta,30316,33.685,-84.324,Dekalb,Closed/Dismantled,Minor,Refrigerated Warehousing And Storage
Flint River Services,400 Pine Street,Unadilla,31091,32.242,-83.745,Dooly,Operational,Minor,Refrigerated Warehousing And Storage
Gordon Food Service,1500 North River Road,Lithia Springs,30122,33.719,-84.613,Douglas,Operational,Minor,Refrigerated Warehousing And Storage
Americold Gateway 75101,6150 Xavier Drive,Atlanta,30336,33.724,-84.594,Fulton,Operational,Minor,Refrigerated Warehousing And Storage
Burris Logistics,5155 Welcome All Road,Atlanta,30349,33.616,-84.527,Fulton,Operational,Minor,Refrigerated Warehousing And Storage
Sysco Food Services of Atlanta,2225 Riverdale Road,College Park,30349,33.63,-84.463,Fulton,Operational,Minor,Refrigerated Warehousing And Storage
Sherwood Food Distributors,5400 Fulton Industrial Blvd SW,Atlanta,30336,33.74,-84.559,Fulton,Operational,Minor,Refrigerated Warehousing And Storage
Costco Wholesale Depot #263,4250 S Fulton Parkway,Union City,30349,33.622,-84.535,Fulton,Operational,Minor,Refrigerated Warehousing And Storage
Americold Lakewood,3300 Lakewood Ave SW,Atlanta,30310,33.698,-84.426,Fulton,Operational,Minor,Refrigerated Warehousing And Storage
Atlanta Marketplace DC,6710 Oakley Industrial Boulevard,Union City,30291,33.575,-84.521,Fulton,Operational,Minor,Refrigerated Warehousing And Storage
Eskimo Cold Storage,3001 Athens Hwy,Gainesville,30507,34.237,-83.756,Hall,Operational,Minor,Refrigerated Warehousing And Storage
Lanier Cold Storage,3801 Cornelia Highway,Lula,30554,34.378,-83.727,Hall,Operational,Minor,Refrigerated Warehousing And Storage
Perdue Foods,1155 Candler Road,Gainesville,30504,34.268,-83.818,Hall,Operational,Minor,Refrigerated Warehousing And Storage
Americold Gainesville,1680 Candler Road,Gainesville,30507,34.247,-83.804,Hall,Operational,Minor,Refrigerated Warehousing And Storage
Lanier Cold Storage South,1161 Candler Road,Gainesville,30507,34.267,-83.817,Hall,Operational,Minor,Refrigerated Warehousing And Storage
Millard Refrigerated Services,200 King Mill Road,Mcdonough,30253,33.402,-84.141,Henry,Closed/Dismantled,Minor,Refrigerated Warehousing And Storage
Aldi Inc,1597 Drivey Pond Road,Jefferson,30549,34.184,-83.583,Jackson,Operational,Minor,Refrigerated Warehousing And Storage
Americold Augusta,533 Laney-Walker Boulevard,Augusta,30901,33.454,-81.941,Richmond,Operational,Minor,Refrigerated Warehousing And Storage
Walmart Distribution Center 6055,655 Unisia Drive,Monroe,30655,33.807,-83.678,Walton,Operational,Minor,Refrigerated Warehousing And Storage
Heatcraft Refrigeration Products LLC,216 Southwell Boulevard,Tifton,31794,31.417,-83.5,Tift,Operational,Synthetic Minor,Refrigeration Equipment Manufacturing Company
Kason Industries,57 Amlajack Boulevard,Shenandoah,30265,33.409,-84.742,Coweta,Operational,Minor,Refrigeration Parts Mfg.
Anthony International,709 Sigman Road,Conyers,30208,33.665,-83.983,Rockdale,Operational,Minor,Refrigeration System Mfg
Airco Equipment Inc,4170 Hwy 154,Newnan,30265,33.441,-84.692,Coweta,Operational,Synthetic Minor,Refurbish Heavy Equipment
Tyson Farms Inc River Valley Ingredients - Alma,1255 Us Hwy 1 South,Alma,31510,31.516,-82.462,Bacon,Operational,Synthetic Minor,Rendering Plant
American Proteins Inc,14938 E Cherokee Drive,Ball Ground,30107,34.294,-84.394,Cherokee,Closed/Dismantled,Title V,Rendering Plant
Darling Ingredients Inc,4413 Tanners Church Road,Ellenwood,30294,33.633,-84.31,Clayton,Operational,Synthetic Minor,Rendering Plant
Fieldale Farms Corp,107 Fay Street,Cornelia,30531,34.509,-83.537,Habersham,Operational,Synthetic Minor,Rendering Plant
Darling Ingredients Inc,508 Highway 80 East,East Dublin,31021,32.549,-82.858,Laurens,Operational,Synthetic Minor,Rendering Plant
Ensyn Georgia Biorefinery I,551 Roseburg Road,Vienna,31092,32.092,-83.795,Dooly,Planned,Synthetic Minor,Renewable Fuel Oil.
GE Energy - Parts and Repair Services,5035 Peachtree Ind Blvd,Chamblee,30341,33.887,-84.315,Dekalb,Operational,Minor,Repair Facility
Solvay Specialty Polymers USA LLC,4500 Mcginnis Ferry Road,Alpharetta,30005,34.102,-84.217,Fulton,Operational,Synthetic Minor,Research And Development Facility
Oldcastle Precast Inc,3300 New Mcever Road,Acworth,30101,34.056,-84.648,Cobb,Operational,Minor,Resin And Sand Casting
Thermotex,101 Old Mill Road,Cartersville,30120,34.151,-84.792,Bartow,Closed/Dismantled,Minor,Resin Compounding
Kemira Chemicals Inc,6601 Canal Street,Columbus,31907,32.509,-84.878,Muscogee,Operational,Synthetic Minor,Resin Manufacture
Chemical Research/Technology Co (CRT),1401 E Hill Ave,Valdosta,31601,30.838,-83.259,Lowndes,Operational,Synthetic Minor,Resin Plant
Georgia-Pacific Chemicals Llc,130 Cross Gate Road,Port Wentworth,31407,32.151,-81.156,Chatham,Closed/Dismantled,Synthetic Minor,Resin Production
Eastman Chemical Resi,3000 Louisville Road,Savannah,31415,32.089,-81.15,Chatham,Closed/Dismantled,Minor,Resin Production
Lawter Inc,1202 E Parker Street,Baxley,31513,31.774,-82.334,Appling,Operational,Synthetic Minor,Resin/Rosin Manufacturing
Caesarstone Technologies USA Inc,1 Caesarstone Drive,Richmond Hill,31324,31.938,-81.303,Bryan,Operational,Synthetic Minor,Resin-Reinforced Quartz Countertop Slab Manufacturing
Flint EMC - Kohls,3030 Airport Industrial Drive E,Macon,31216,32.698,-83.665,Bibb,Operational,Minor,Rice Generator
Flint EMC - Walmart,502 Booth Road,Warner Robins,31088,32.59,-83.612,Houston,Operational,Minor,Rice Generator
Millwork & Panel LLC - Social Circle GA Plant,200 Ronthor Drive,Social Circle,30255,33.668,-83.708,Walton,Operational,Minor,Rigid Pvc Foam Trim Manufacturing.
Broad River Crushed Stone LLC,2193 Athens Highway,Elberton,30635,34.073,-82.958,Elbert,Operational,Synthetic Minor,Rock Crushing Plant
Vulcan Materials Co,Plt 20 Bellwood Lois Street,Atlanta,30318,33.783,-84.437,Fulton,Closed/Dismantled,Synthetic Minor,Rock Quarry
Vulcan Construction Materials LLC - Jackson County Quarry,1626 Possum Creek Road,Jefferson,30549,34.165,-83.635,Jackson,Temporarily Closed,Synthetic Minor,Rock Quarry
Martin Marietta Aggregates,3098 Superior Road,Augusta,30907,33.534,-82.032,Richmond,Operational,Synthetic Minor,Rock Quarry
Junction City Mining Company,2158 Packing House Road,Talbotton,31827,32.679,-84.539,Talbot,Operational,Synthetic Minor,Rock Quarry
Vulcan Construction Materials LLC - Blairsville Quarry,1208 Rocky Road,Blairsville,30512,34.866,-83.951,Union,Operational,Synthetic Minor,Rock Quarry
Martin Marietta Aggregates,4236 Washington Hwy,Camak,30807,33.478,-82.625,Warren,Operational,Synthetic Minor,Rock Quarry
Koyo Bearings USA LLC,400 Friendship Road,Sylvania,30467,32.781,-81.606,Screven,Operational,Synthetic Minor,Roller Bearing Mfg Plant
Gustav Wiegard North America - GA Facility,750 Meriwether Park Drive,Hogansville,30230,33.173,-84.914,Troup,Operational,Minor,Rolling Mill Machinery & Equipment
Recovery Technology Solutions LLC,325 Alabama Boulevard,Jackson,30233,33.298,-83.954,Butts,Closed/Dismantled,Title V,Roofing Material Recycling Plant
Roper Pump Company,3475 Old Maysville Road,Commerce,30529,34.217,-83.481,Jackson,Operational,Synthetic Minor,Rotary Pump Manufacturing Plant
Amcor Tobacco Packaging Americas Inc,445 Dividend Drive,Peachtree City,30269,33.371,-84.576,Fayette,Operational,Synthetic Minor,Rotogravure Packaging
Fort Dearborn Company,1004 Branch Drive,Alpharetta,30130,34.129,-84.219,Forsyth,Closed/Dismantled,Minor,Rotogravure Printing Cylinder Mfg.
Innovative Chemical Technologies Inc,8 Riverside Drive,Cartersville,30120,34.147,-84.847,Bartow,Operational,Synthetic Minor,Rubber Additive Mfg
Tiarco Chemicals and Textile Rubber & Chemical Co,1300 Tiarco Drive,Dalton,30720,34.69,-84.995,Whitfield,Operational,Synthetic Minor,Rubber Chemicals Manufacturing
MEGGITT INC (ROCKMART),669 Goodyear Street,Rockmart,30153,34.003,-85.039,Polk,Operational,Title V,Rubber Coated Fabric Products
Hexpol - Tallapoosa,101 Stoffel Drive,Tallapoosa,30176,33.737,-85.28,Haralson,Operational,Minor,Rubber Compounding Facility
Freudenberg - NOK General Partnership LaGrange Plant,1618 Forrest Avenue,Lagrange,30240,33.015,-85.048,Troup,Operational,Synthetic Minor,Rubber Seal Manufacturing
The Goodyear Tire & Rubber Company,One Wingfoot Way,Social Circle,30025,33.652,-83.698,Walton,Operational,Title V,Rubber Tire Manufacturing
Toyo Tire North America Manufacturing Inc,3630 Us Hwy 411 Ne,White,30184,34.283,-84.745,Bartow,Operational,Synthetic Minor,Rubber Tire Mfg
Atlanta Sand and Supply,740 E Sand Pit Road,Roberta,31078,32.637,-83.986,Crawford,Operational,Minor,Sand Mine And Drying Operation
Dawes Mining Co Inc,Po Driveawer 175-Hwy 26,Eden,31307,32.173,-81.39,Effingham,Closed/Dismantled,Minor,Sand Mining & Processing
Covia Holdings Corporation - Junction City,1333 Sandpit Road,Mauk,31058,32.666,-83.426,Marion,Operational,Synthetic Minor,Sand Processing
Georgia Stone Products LLC-Forsyth Quarry,4870 Leland Road,Cumming,30141,34.283,-84.053,Forsyth,Operational,Synthetic Minor,Sandstone Processing
ATKINSON COUNTY - SR 50 MSW LANDFILL,64 Arthur Davis Jr Drive,Willacoochee,31650,31.337,-83.033,Atkinson,Operational,Minor,Sanitary Landfill
PINE GROVE LANDFILL,7900 Pine Grove Way,Columbus,31907,32.498,-84.865,Muscogee,Operational,Minor,Sanitary Landfill
W M SHEPPARD LUMBER CO INC,15175 Us Highway 80 E,Brooklet,30415,32.355,-81.654,Bulloch,Operational,Title V,Sawmill
CLAUDE HOWARD LUMBER CO INC,600 Park Ave,Statesboro,30459,32.437,-81.777,Bulloch,Operational,Title V,Sawmill
GEORGIA-PACIFIC WOOD PRODUCTS SOUTH LLC LUMBER PLANT,380 Mays Bridge Road,Rome,30165,34.253,-85.322,Floyd,Operational,Title V,Sawmill
Georgia-Pacific Wood Products LLC (Sterling),5101 Highway 99,Sterling,31525,31.273,-81.54,Glynn,Temporarily Closed,Title V,Sawmill
GEORGIA-PACIFIC WOOD PRODUCTS LLC - WARRENTON LUMBER,331 Thomson Hwy Ne,Warrenton,30828,33.41,-82.646,Warren,Operational,Title V,Sawmill
Interfor US Inc - Preston Mill,378 Tolleson Road,Preston,31824,32.038,-84.494,Webster,Operational,Title V,Sawmill
Blue Bird North Georgia,1198 Shattuck Industrial Boulevard,Lafayette,30728,34.678,-85.29,Walker,Closed/Dismantled,Title V,School Bus Manufacturing And Assembly.
Schnitzer Southeast LLC,950 Lower Poplar Road,Macon,31202,32.825,-83.61,Bibb,Operational,Minor,Scrap Metal Processor
CMC Recycling,590 Old Hull Road,Athens,30601,33.984,-83.342,Clarke,Operational,Synthetic Minor,Scrap Metal Processor
Pirkle Inc,598 Wells St SW,Atlanta,30312,33.739,-84.407,Fulton,Operational,Synthetic Minor,Scrap Metal Recycling
Central Label Products,235 Conway Drive,Bogart,30622,33.945,-83.481,Clarke,Operational,Synthetic Minor,Screen Printing
King & Prince Seafood Corporation,1 King & Prince Blvd,Brunswick,31520,31.131,-81.484,Glynn,Operational,Minor,Seafood Further Processing
WR Grace & Company Darex Container Products,5225 Phillip Lee Drive,Atlanta,30336,33.753,-84.558,Fulton,Closed/Dismantled,Synthetic Minor,Sealant Mfg
Ken's Foods Inc,155 King Mill Road,Mcdonough,30253,33.406,-84.148,Henry,Operational,Minor,Seasoning And Dressing Mfg.
VMC Specialty Alloys,800 Martin Luther King Drive,Adairsville,30103,34.369,-84.907,Bartow,Operational,Synthetic Minor,Secondary Aluminum Processing
Xpress Metal Recycling Inc,1393 Candler Road,Gainesville,30507,34.262,-83.808,Hall,Operational,Minor,Secondary Aluminum Sweat Furnaces
PYROFLEX Dalton LLC,Looper Bridge Road,Dalton,30721,34.718,-84.933,Whitfield,Closed/Dismantled,Title V,Secondary Carpet Materials Processing
Seitzingers Inc,900 Ashby Street,Atlanta,30318,33.762,-84.419,Fulton,Closed/Dismantled,Synthetic Minor,Secondary Lead Smelter
Southern Zinc Co,1359 Central Ave,East Point,30344,33.669,-84.433,Fulton,Closed/Dismantled,Synthetic Minor,Secondary Zinc Refiner
PTC BioSolids LLC (at Larry B Turner WRF Plant),1127 Highway 74 South,Peachtree City,30269,33.353,-84.556,Fayette,Closed/Dismantled,Synthetic Minor,Sewage Drying Plant
